5258.0,6321.0,0.8285661792654981,1.0,385.0
5258.0,2225.0,0.8354433255451155,1.0,371.0
5258.0,5453.0,0.9255726158451303,0.0,230.0
5258.0,5056.0,0.9491668404361213,0.0,233.0
5258.0,4558.0,0.926556021145303,0.0,237.0
5258.0,6358.0,0.8070276692494541,1.0,324.0
5258.0,4659.0,0.8412349693214641,0.0,235.0
5258.0,5062.0,0.9353299094854255,0.0,235.0
816.0,415.0,0.9436926307040738,0.0,230.0
816.0,4138.0,0.8061115602584455,1.0,332.0
816.0,6358.0,0.8116729729497107,1.0,359.0
3656.0,5726.0,0.8004218869005293,1.0,422.0
3656.0,5532.0,0.8109285503089307,1.0,371.0
3656.0,3038.0,0.8046230042889392,1.0,441.0
3656.0,3443.0,0.894253027259694,0.0,238.0
3656.0,4044.0,0.914392676903389,0.0,243.0
3656.0,3250.0,0.9307933530265131,0.0,236.0
3656.0,3651.0,0.8721273463013048,0.0,227.0
3656.0,3554.0,0.889237492931608,0.0,230.0
3656.0,3555.0,0.8944999759911993,0.0,235.0
3656.0,3956.0,0.8920848001333453,0.0,229.0
3656.0,6358.0,0.8141512981502967,1.0,322.0
3656.0,4163.0,0.9465688967460776,0.0,237.0
2527.0,2026.0,0.8909747573869802,0.0,224.0
2527.0,5532.0,0.8008772018886483,1.0,328.0
6202.0,6321.0,0.8064090037541667,1.0,386.0
6202.0,5532.0,0.8336236744996958,1.0,354.0
6146.0,2307.0,0.8656272280244686,0.5,313.0
6146.0,6218.0,0.8072447487694623,1.0,344.0
6146.0,6321.0,0.8488744553926411,1.0,370.0
6146.0,4826.0,0.8349195403505325,1.0,392.0
6146.0,5030.0,0.9261544025761437,0.5,272.0
6146.0,5532.0,0.8285987034750643,1.0,349.0
6146.0,2033.0,0.9191788043657647,1.0,377.0
6146.0,536.0,0.8616502693521212,1.0,358.0
6146.0,5541.0,0.863912638088332,0.0,236.0
6146.0,5543.0,0.8312738066104951,0.0,237.0
6146.0,5645.0,0.8592106494869989,0.0,234.0
6146.0,5351.0,0.8220415143927721,-1.0,342.0
1835.0,1225.0,0.82752893795529,0.0,225.0
1835.0,5532.0,0.8069011015944866,1.0,390.0
1835.0,1843.0,0.9821190580486585,0.5,252.0
4714.0,4307.0,0.8472597642468638,1.0,254.0
4714.0,4915.0,0.9283445675486242,0.0,235.0
4714.0,4516.0,0.9701078638986234,0.0,235.0
4714.0,4616.0,0.888225423849861,0.0,235.0
4714.0,4618.0,0.9570307485620988,0.0,235.0
4714.0,4818.0,0.801140388690554,1.0,295.0
4714.0,4819.0,0.9617900908191015,0.0,232.0
